name,username,image,date,desc
Yudi Julian,@YudiJuliann,https://nitter.privacydev.net/pic/profile_images%2F1704235870596067328%2Far9KtXmM_bigger.jpg,"Jan 6, 2024 · 8:06 PM UTC","Masyarakat kecewa dengan program-program Wan Angin yang cuma jadi angan-angan belaka @arjobardian 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Dwi Saputrina,@dwisaputrinaa,https://nitter.privacydev.net/pic/profile_images%2F1711282676513251328%2FsSUqhjTj_bigger.jpg,"Jan 6, 2024 · 8:06 PM UTC","Program-programnya tidak pernah terealisasi dengan baik, hanya omong kosong belaka @Petanicacing 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Zaidan Attakala,@zaidanattakala,https://nitter.privacydev.net/pic/profile_images%2F1711383568705015808%2F4gjCklZ-_bigger.jpg,"Jan 6, 2024 Â· 8:06 PM UTC","Wan Angin terlalu sering melakukan blunder yang membuatnya kehilangan kredibilitas di mata publik @ekokusumawijaya 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
BUSSID V3.7 (Bussidv37.xyz),@bussidv37xyz,https://nitter.privacydev.net/pic/profile_images%2F1538638584499998720%2FPH6QTl_T_bigger.jpg,"Jan 6, 2024 Â· 8:06 PM UTC","Ikutan. Kalau Anies - Imin AMIN menang jadi Presiden RI 2024-2029, saya bakal bagi duit Rp. 10.000.000 untuk 15 orang yang follow dan like tweet ini. Retweet optional buat bantu share, BWOLEH ğŸ‘�ğŸ�»
#nazarpemilu"
Eria Dwi,@erikadwinx,https://nitter.privacydev.net/pic/profile_images%2F1712017286620700672%2FMvzjEH3j_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Semua orang udah tau kalau janjinya ajaib-abracadabra tapi tak ada hasil nyata! @papa_loren 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Ramdani bahtiar,@Ramdanibahtra,https://nitter.privacydev.net/pic/profile_images%2F1712061796297879552%2FZtmcE9Wk_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Di penghujung masa jabatannya, hanya bisa ditimpuk dengan jumlah janji tak terkejar yang ia tinggalkan untuk masyarakat Jakarta @andikamalreza 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Naura Febrianti,@NauraFebrianan,https://nitter.privacydev.net/pic/profile_images%2F1712060336424255488%2FWrt5UeiS_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Wah ternyata jabatan gubernur DKI Jakarta tidak membuat Wan Angin menjadi lebih baik @HMMurah3 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Galuh Dwi,@galuhdwiw,https://nitter.privacydev.net/pic/profile_images%2F1712122613705879552%2FNNvslcJ6_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Program-program unggulan dari Wan angina ternyata hanya tinggal wacana belaka tanpa ada realisasi konkritnya @LiliNurAulia 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Fikri Azis,@AzisFikriazis,https://nitter.privacydev.net/pic/profile_images%2F1701807255342268416%2FZlmWONwR_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Janji-janji Wan Angin cuma bikin masyarakat kecewa, seperti biasa! @direktoridosen 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Febby Rahma,@febbyrhm4,https://nitter.privacydev.net/pic/profile_images%2F1714268221828993024%2F-QZaSg3X_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Wan Angin, si politisi penuh janji manis tapi tak pernah terealisasi @dapitnih 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Olivia Zahira,@olivia_zah,https://nitter.privacydev.net/pic/profile_images%2F1710697965378244608%2FhgUGm_mn_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Wan Angin, sosok politisi tanpa integritas dan komitmen yang hanya pandai mengumbar kata-kata @nekadmorello 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Clarayu Nisa,@clarayunisa,https://nitter.privacydev.net/pic/profile_images%2F1712147870751870976%2FYvK0o0kG_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Memilih Wan angina sama saja dengan memilih kekecewaan dan ketidakpastian di masa depan @SeputarAHY 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Zaki Hermawan,@zakihrmwnm,https://nitter.privacydev.net/pic/profile_images%2F1714254534569336832%2FwkDDa4mx_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Seandainya saja semua janji manisnya bisa diwujudkan menjadi realita bukankah akan lebih bagus @nenggusti 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Dera Samudera,@samuderadr,https://nitter.privacydev.net/pic/profile_images%2F1712407716470423552%2F4uXiCwkn_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Wan angin hanya pandai bicara, tapi ketika harus bertindak, ia selalu gagal total @asboediono_id 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Putri Dwicahyani,@PutriDnx,https://nitter.privacydev.net/pic/profile_images%2F1709552785757536256%2Fst89Obxs_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Visi misi? Lebih tepat disebut visi mimpi aja deh! @suryadelalu 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Fina Allinda,@finnalnd,https://nitter.privacydev.net/pic/profile_images%2F1711023474905579520%2Fi2QRu6nn_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC","Wan Angin, si gubernur yang selalu bicara besar tapi tak pernah beraksi @MissKoral 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Micko Hendrawan,@mickoohdw,https://nitter.privacydev.net/pic/profile_images%2F1715960456786165760%2FoCSdYB9D_bigger.jpg,"Jan 6, 2024 Â· 8:05 PM UTC",Janji-janjinya yang tak kunjung terealisasi membuat masyarakat semakin skeptis terhadap kemampuan Wan Angin sebagai pemimpin negara ini @soeyoto1 Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies
Syarif wahidan,@syarifwahidannn,https://nitter.privacydev.net/pic/profile_images%2F1712842194200272896%2F9HfUiAZ8_bigger.jpg,"Jan 6, 2024 · 8:05 PM UTC","Masyarakat semakin kecewa dengan kepemimpinan Wan angina yang tidak pernah konsisten dengan apa yang disampaikannya @ZeroDemoCRAZY 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Yuia Maya,@MayaYuliax,https://nitter.privacydev.net/pic/profile_images%2F1710949989877415936%2F597NulpE_bigger.jpg,"Jan 6, 2024 · 8:05 PM UTC","Program-programnya hanya jadi angan-angan belaka, padahal masyarakat sudah antusias menunggu keuntungan dari program tersebut @KataBewe 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Rizal Muhammad,@rizalmuhammm,https://nitter.privacydev.net/pic/profile_images%2F1712091743859134464%2Fx6G6PgDC_bigger.jpg,"Jan 6, 2024 · 8:05 PM UTC","Wan angin terkenal dengan kepalsuan dan ketidak konsistensianya dalam menyampaikan visi misi @Ande__Loemoet 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Rido Julian,@ridojuliaann,https://nitter.privacydev.net/pic/profile_images%2F1712406876531593216%2Fc03rhQJl_bigger.jpg,"Jan 6, 2024 · 8:05 PM UTC","Wan Angin, sosok yang selalu menggoda dengan janji-janjinya tapi tak pernah memenuhinya @JantunGPiisanG 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Anidya Melinda,@anidyamlnd,https://nitter.privacydev.net/pic/profile_images%2F1713946903040475136%2F6uHUbJ9J_bigger.jpg,"Jan 6, 2024 · 8:05 PM UTC","Program-program Wan Angin hanya menjadi bahan tertawaan bagi masyarakat karena tak ada hasil konkret yang bisa dilihat @areev_r 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Hanalia rafiqa,@hanaliarafiqavx,https://nitter.privacydev.net/pic/profile_images%2F1711671773014757376%2F7_CzaT8q_bigger.jpg,"Jan 6, 2024 · 8:04 PM UTC","Miris lihat para pendukungmu yang masih setia meski dikecewakan berulang kali @cekakunterbaru 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Melda Afina,@meldaafiinnaa,https://nitter.privacydev.net/pic/profile_images%2F1710620248997842944%2FkkFYdpbu_bigger.jpg,"Jan 6, 2024 · 8:04 PM UTC","Iyalah tau enggak sih kalau Jakarta rumit buat dikelola! @Dinihari31 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Fauzan Ulam,@fauzanulammm,https://nitter.privacydev.net/pic/profile_images%2F1713266920462655488%2FJHkht4wk_bigger.jpg,"Jan 6, 2024 · 8:04 PM UTC","Gubernur DKI Jakarta yang seringkali meleset dalam menyampaikan visi misinya sendiri! @anggadwia_ 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Dinah Asmara,@AsmaraDinahh,https://nitter.privacydev.net/pic/profile_images%2F1711727733330612224%2Fj76L0C8C_bigger.jpg,"Jan 6, 2024 · 8:04 PM UTC","Tidak ada alasan logis untuk mempercayai sosok seperti Wan Angin dalam hal visi misi dan janji-janjinya @yadi_jsande 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Rama Dandi,@ramaadandix,https://nitter.privacydev.net/pic/profile_images%2F1708422776082894848%2FBP_DZ0jl_bigger.jpg,"Jan 6, 2024 · 8:04 PM UTC","Gubernur sebelumnya aja janjinya melambung tinggi, tapi nggak tau kenapa sama Wan Angin semua janjinya cuma ngeles sana-sini @ferawat47586641 Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies"
Ermiah Ari,@ermiaharrii,https://nitter.privacydev.net/pic/profile_images%2F1708826159302197248%2FhCvt5Pn2_bigger.jpg,"Jan 6, 2024 · 8:04 PM UTC","Masyarakat sudah bosan dengan sikap tidak konsisten dan janji-janji manis ala Wan Angin @P3n99u94t 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Rengga Ardiansyah,@renggaardiansyh,https://nitter.privacydev.net/pic/profile_images%2F1704824588071493632%2FKQuFedpm_bigger.jpg,"Jan 6, 2024 · 8:04 PM UTC","Harapkan apapun dari Wan Angin, akhirnya hanyalah harapan palsu belaka! @jawara_212 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Jesika Rahmani,@jesikarahmaniii,https://nitter.privacydev.net/pic/profile_images%2F1710641984350846976%2FGS3DYAbF_bigger.jpg,"Jan 6, 2024 Â· 8:04 PM UTC","Program-programnya hanya sebatas wacana tanpa adanya langkah konkret untuk mewujudkannya @CakMartinez 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Galuh Pratama,@galuhpratamax,https://nitter.privacydev.net/pic/profile_images%2F1711355592588378112%2F4MV2yis4_bigger.jpg,"Jan 6, 2024 Â· 8:04 PM UTC","Mudah-mudahan gak ada lagi deh program yang cuma diomongkan doang kaya reklamasi itu @RickyNSas 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Andika Ferdinan,@ferdinandikaa,https://nitter.privacydev.net/pic/profile_images%2F1704257676291739648%2FGiXgRD0S_bigger.jpg,"Jan 6, 2024 Â· 8:04 PM UTC","Gubernur DKI yang terkenal dengan blunder-blundernya, itulah Wan Angin! @adinda07_juwita 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Candra Maulana,@Candramauln,https://nitter.privacydev.net/pic/profile_images%2F1710583249305784320%2FOWkRdO8q_bigger.jpg,"Jan 6, 2024 Â· 8:04 PM UTC",Yang tadinya diharapkan bisa bawa Jakarta ke arah yang lebih baik malah menjerumuskan ke lembah yang lebih dalam lagi nipu kali ya? @SalamDawwasJ Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies
Reina Alfiana,@reinaalfianam,https://nitter.privacydev.net/pic/profile_images%2F1711667295410679808%2FqYHy4H8-_bigger.jpg,"Jan 6, 2024 Â· 8:03 PM UTC","Program-programnya hanya jadi bahan tertawaan masyarakat karena gak pernah terlaksana dengan baik @dusrimulya 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Fanda Firdaus,@Fanfirdaa,https://nitter.privacydev.net/pic/profile_images%2F1712077343538470912%2FuEmoNk5p_bigger.jpg,"Jan 6, 2024 Â· 8:03 PM UTC","Program-program yang disampaikan oleh Wan Angin hanya omong kosong belaka, tanpa adanya implementasi nyata @macanutara_ 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Ghiffar Elfajri,@ghiffarelfajri,https://nitter.privacydev.net/pic/profile_images%2F1712116484225609728%2F4y23eQ6m_bigger.jpg,"Jan 6, 2024 Â· 8:03 PM UTC","Wan angin itu kayak iklan palsu: banyak omong tapi hasilnya nihil! @olvaholvah 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Siti Widia,@sitiwwwidia,https://nitter.privacydev.net/pic/profile_images%2F1712118464998162432%2F-iSP7bND_bigger.jpg,"Jan 6, 2024 Â· 8:03 PM UTC","Wan angina, sosok politikus yang hanya pandai bicara tapi tak punya komitmen dalam tindakan nyata @Subur0204 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Arif Maulana,@ArifMaulanazx,https://nitter.privacydev.net/pic/profile_images%2F1712059862262468608%2FnvI8Sm3R_bigger.jpg,"Jan 6, 2024 Â· 8:03 PM UTC","Sosok seperti Wan Angin ini tampaknya cukup populer dalam dunia politik, yang tidak jarang berujung pada kekecewaan banyak pihak @bhar13f 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Andrean Maulana,@andreanmlnn,https://nitter.privacydev.net/pic/profile_images%2F1714264871557267457%2FVKJQpMwy_bigger.jpg,"Jan 6, 2024 Â· 8:03 PM UTC","Tunggu apa lagi? Mending kamu berharap hujan emas daripada menunggu janji-janji kosong dari Wan Angin! @RanupsProSandi 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Fajri Wibowo,@fajriwibowoo,https://nitter.privacydev.net/pic/profile_images%2F1712359541864906752%2FgRR3EIkO_bigger.jpg,"Jan 6, 2024 Â· 8:03 PM UTC","Tak ada lagi tempat bagi politisi seperti Wan Angina dalam kepemimpinan negara ini, karena mereka hanya membawa harapan palsu bagi rakyatnya @_palungmariana Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies"
Marina Putri,@MarinaPutr,https://nitter.privacydev.net/pic/profile_images%2F1710541145363931136%2FaGS3h6zo_bigger.jpg,"Jan 6, 2024 Â· 8:03 PM UTC","Masyarakat sudah cerdas dan tidak mudah terpedaya oleh janji-janji palsu seperti yang sering dilontarkan oleh Wan Angin @HMJUSUFRIZAL 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Claudia Laura,@cldlauraaa,https://nitter.privacydev.net/pic/profile_images%2F1715546372857020416%2FpfQR1j72_bigger.jpg,"Jan 6, 2024 Â· 8:03 PM UTC","Perlu divalidasi lagi seberapa besar komitmen wan angin pada negara dan rakyatnya @RikeSants 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Dadang Haris,@dadanghariiiss,https://nitter.privacydev.net/pic/profile_images%2F1708807474617397248%2FCsUBJk98_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC","Mau bikin program aja gagal terus, masa mau jadi presiden? @Partono_ADjem 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Adhisti Nala,@adhistiianala,https://nitter.privacydev.net/pic/profile_images%2F1702162454170767360%2F7A1N8q0o_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC","Dari mana asal muasal keyakinan wan angin bahwa dia bisa menjadi presiden dengan kinerja seperti saat ini @DedyNad_id 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Aditya Rifansyah,@AdityaRifansyhh,https://nitter.privacydev.net/pic/profile_images%2F1712046166257655808%2FGN55NBap_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC","Wan angina, sosok yang hanya pandai bicara tapi tak punya tindakan nyata @Hasbil_Lbs 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Salsa Hana,@SalsaHannn,https://nitter.privacydev.net/pic/profile_images%2F1712407719049900032%2FTL5xvQ1s_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC","Tak ada alasan bagi masyarakat untuk mempercayai Wan Angin setelah melihat banyaknya program yang tak terealisasi dengan baik @OdriSeva 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Amir fahreza,@amirfahrezaaa,https://nitter.privacydev.net/pic/profile_images%2F1712839838607740928%2F-s7AS4_j_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC","Program-program yang dijanjikan oleh Wan angina hanya sebatas janji kosong belaka @Tjel0up 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Aisha Nathania,@aishanthnia,https://nitter.privacydev.net/pic/profile_images%2F1712070385381097472%2FNDca8gz0_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC","Apakah kita harus terus menerima kecerobohan dan ketidakpantasan dari seorang pemimpin? @cubby_ghum 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Wahyu Andara,@andarawhy,https://nitter.privacydev.net/pic/profile_images%2F1701483310369955840%2FTwIi06Lj_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC","Tak ada bukti nyata bahwa program-program Wan angina dapat memberikan manfaat bagi masyarakat DKI Jakarta @ArieMutyara 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Dika Lestari,@Dikaalestarii,https://nitter.privacydev.net/pic/profile_images%2F1712089142329552896%2F7AEN6CfY_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC","Kekecewaan masyarakat terhadap Wan angin semakin besar karena tidak adanya bukti nyata atas janjinya tersebut @siregar_najeges 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Akmal Maulana,@akmalmaulanaa10,https://nitter.privacydev.net/pic/profile_images%2F1711997283452207104%2F90J3r6Ss_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC","Konsisten merupakan hal yang sangat penting dalam kepemimpinan tapi apa artinya bila pemimpin tersebut adalah wan angin? @lovelyb1e 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Retina Aulina,@retinnaauliaa,https://nitter.privacydev.net/pic/profile_images%2F1712409457878249472%2F8xzDX875_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC","Program-programnya hanya menjadi omong kosong, tanpa ada upaya serius untuk melaksanakannya @dd9966 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Ricky Julianto,@rickyjull,https://nitter.privacydev.net/pic/profile_images%2F1713934743858040832%2FIKB5lXBq_bigger.jpg,"Jan 6, 2024 Â· 8:02 PM UTC",Tak heran jika banyak yang meragukan kemampuan dan integritas Wan angin setelah melihat banyak janji-janjinya yang tak pernah terwujud @ali_hasan110 Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies
Akmal Faizal,@akmalfzll,https://nitter.privacydev.net/pic/profile_images%2F1705252828544200704%2FiWzIJ1EG_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Wan Angin ini lebih ramai di media sosial dibandingkan membenahi Jakarta bener ga? @bangFatih02 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies"
Amelia Nazwa,@ameliaanazwax,https://nitter.projectsegfau.lt/pic/profile_images%2F1708421737418051584%2FB_H_Z4jW_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Wan Angin itu seperti angin lalu, datang dan pergi tanpa jejak program yang berarti @Kang_Bedjo9000 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Riana Shinta,@RianaShintaa,https://nitter.projectsegfau.lt/pic/profile_images%2F1711012289158221824%2FB9NH7DeM_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Tidak heran jika masyarakat meragukan konsistensi dan kejujuran Wan Angin dalam menjalankan visi misinya @GRUNGE_GO 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Riskiawan Teri,@riskiawanterrii,https://nitter.projectsegfau.lt/pic/profile_images%2F1711242291414016000%2FPWESnzVi_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Masyarakat sudah capek dengan politisi blunder kayak kamu pak! @Xuemei_mei 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436â€¦"
Meisya Pujianti,@MeisyaPujianti,https://nitter.projectsegfau.lt/pic/profile_images%2F1710582989380542464%2Fs21O7P4I_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Calon presiden padahal pengalamannya masih minim banget nih anak sulung pak Hardi ini @Herkholis2 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436â€¦"
Renggi Ekox,@RenggiEkox,https://nitter.projectsegfau.lt/pic/profile_images%2F1708840116452773888%2Fvkz6OFo2_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Wajar jika masyarakat meragukan semua janji-janji dari si gubernur blunder ini @Wiedo27 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Tia Ramadani,@tiaaramadanii,https://nitter.projectsegfau.lt/pic/profile_images%2F1710627953590390784%2Fnd46FBRz_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Masa iya mau terima pimpinan taraf Wansit ini lagi @adeanita4 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436â€¦"
Azrilia Bagas,@azriliabgss,https://nitter.projectsegfau.lt/pic/profile_images%2F1704939533522063360%2Fs0bpDBeh_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Program-programnya cuma sekadar lip service, sama sekali nggak nyentuh hati dan kehidupan nyata masyarakat Jakarta @titan_skb 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Abila nasyafita,@abilanasyafita,https://nitter.projectsegfau.lt/pic/profile_images%2F1711385445597360128%2FbqGSKyFp_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Masyarakat merasa dikhianati oleh segala janji palsu dan manipulasi politik dari Wan Angin @RuriSuhendri 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Fera Venata,@FeraVenataa,https://nitter.projectsegfau.lt/pic/profile_images%2F1704237921979813888%2FDG5MxVSr_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Wan Angin, si gubernur yang suka bikin janji manis tapi nggak pernah terealisasi @halohohenrykus 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Arya Candra,@Aryacandratawa,https://nitter.projectsegfau.lt/pic/profile_images%2F1711320985042124800%2Fo33tNUci_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Masyarakat mulai bosan dengan blunder-blunder yang sering dilakukan oleh Wan Angin @NisyahSyaras 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Elda Viola,@EldaViolaa,https://nitter.projectsegfau.lt/pic/profile_images%2F1710252547880128512%2FKKROsNdC_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Apa gunanya visi misi kalau tidak ada komitmen untuk menjalankannya? Tanya saja ke Wan Angin! @GusTigaKilogram 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Abdul Rosid,@abdulrosidds,https://nitter.projectsegfau.lt/pic/profile_images%2F1710933163663601664%2FNIB9TM1h_bigger.jpg,"Jan 6, 2024 Â· 8:01 PM UTC","Kayak gula-gula manis yang penjualannya laris tapi isinya cuma ampas belaka, begitulah program-programnya @dinar_wibowo 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Melinda Novianti,@melindanovvv,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711349029790240768%2FnuSdD_Ge_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Setiap kali berbicara, Wan angina selalu mengumbar janji-janji tanpa memikirkan kemampuan untuk merealisasikannya @No_4vatar0 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
IONN,@IONN_H2O,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1514009388146905089%2F_x5860vx_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC",Kalo anies muhaimin menang dan Pranowo Gibran kalah dalam pemilu tahun ini saya akan aktif donor darah ke PMI 3 bulan 1 kali #nazarpemilu
Luna Rara,@Lunararaa,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712077349376995328%2F_Qfh77le_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Tak ada konsistensi dalam ucapan dan tindakan Wan Angin, membuatnya tidak dapat diandalkan sebagai pemimpin @aziz_djogdja 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
